strain	Sample_ID	Sample_Source	Data_Source	date	Location	Serotype	Sero_Geno	yale	caribbean	florida	cmplt_date	year	n_obs	n_obs_date	n_obs_ds
GQ868640.1	DENV-2/BR/BID-V2385/2003	Henn_2009	NCBI	2003-XX-XX	Brazil	2	2_III	0	0	0	0	2003	10	10	10
AB479041.1	VNHCM18-C/02	Kinoshita_2009	NCBI	2002-XX-XX	Vietnam	2	2_III_related	0	0	0	0	2002	5	5	5
AB479042.1	VNHCM18-K/02	Kinoshita_2009	NCBI	2002-XX-XX	Vietnam	2	2_III_related	0	0	0	0	2002	5	5	5
GQ199874.1	DENV-2/NI/BID-V668/2004	Henn_2009	NCBI	2004-XX-XX	Nicaragua	2	2_III	0	0	0	0	2004	8	8	8
GQ199893.1	DENV-2/MX/BID-V2954/2002	Henn_2009	NCBI	2002-XX-XX	Mexico	2	2_III	0	0	0	0	2002	3	2	3
GQ199894.1	DENV-2/MX/BID-V2959/2005	Henn_2009	NCBI	2005-XX-XX	Mexico	2	2_III	0	0	0	0	2005	1	1	1
GQ199895.1	DENV-2/NI/BID-V2683/1999	Henn_2009	NCBI	1999-XX-XX	Nicaragua	2	2_III	0	0	0	0	1999	2	2	2
GQ199897.1	DENV-2/NI/BID-V2675/2002	Henn_2009	NCBI	2002-XX-XX	Nicaragua	2	2_III	0	0	0	0	2002	1	1	1
GQ199898.1	DENV-2/NI/BID-V3076/2001	Henn_2009	NCBI	2001-XX-XX	Nicaragua	2	2_III	0	0	0	0	2001	4	4	4
GQ252676.1	DENV-2/LK/BID-V2421/2003	Henn_2009	NCBI	2003-XX-XX	Sri-Lanka	2	2_II_related	0	0	0	0	2003	2	1	2
GQ252677.1	DENV-2/LK/BID-V2422/2004	Henn_2009	NCBI	2004-XX-XX	Sri-Lanka	2	2_II_related	0	0	0	0	2004	4	1	4
FJ467493.1	DKD811	Cardosa_2009	NCBI	2008-XX-XX	Malaysia	2	2_VI	0	0	0	0	2008	4	4	4
FJ882602.1	DENV-2/LK/BID-V2416/1996	Henn_2009	NCBI	1996-XX-XX	Sri-Lanka	2	2_II_related	0	0	0	0	1996	1	1	1
FJ898436.1	DENV-2/NI/BID-V627/2004	Henn_2009	NCBI	2004-XX-XX	Nicaragua	2	2_III	0	0	0	0	2004	8	8	8
FJ898438.1	DENV-2/MX/BID-V2953/2002	Henn_2009	NCBI	2002-XX-XX	Mexico	2	2_III	0	0	0	0	2002	3	2	3
FJ898449.1	DENV-2/HN/BID-V2945/1984	Henn_2009	NCBI	1984-XX-XX	Honduras	2	2_I	0	0	0	0	1984	1	1	1
FJ898450.1	DENV-2/VI/BID-V2948/1990	Henn_2009	NCBI	1990-XX-XX	Saint-Thomas	2	2_III	0	0	0	0	1990	1	1	1
FJ898453.1	DENV-2/VI/BID-V2960/2005	Henn_2009	NCBI	2005-XX-XX	Saint-Croix	2	2_III	0	0	0	0	2005	1	1	1
FJ898454.1	DENV-2/IN/BID-V2961/2006	Henn_2009	NCBI	2006-XX-XX	India	2	2_II_related	0	0	0	0	2006	2	2	2
FJ898461.1	DENV-2/BZ/BID-V2952/2002	Henn_2009	NCBI	2002-XX-XX	Belize	2	2_III	0	0	0	0	2002	1	1	1
FJ906959.1	DENV-2/PG/BID-V2618/2008	Henn_2009	NCBI	2008-XX-XX	Papua-New-Guinea	2	2_IV	0	0	0	0	2008	4	1	4
FJ850078.1	DENV-2/BR/BID-V2386/2003	Henn_2009	NCBI	2003-XX-XX	Brazil	2	2_III	0	0	0	0	2003	10	10	10
FJ850106.1	DENV-2/VE/BID-V2476/2008	Henn_2009	NCBI	2008-XX-XX	Venezuela	2	2_III	0	0	0	0	2008	9	9	9
FJ850107.1	DENV-2/VE/BID-V2477/2008	Henn_2009	NCBI	2008-XX-XX	Venezuela	2	2_III	0	0	0	0	2008	9	9	9
FJ850108.1	DENV-2/VE/BID-V2478/2008	Henn_2009	NCBI	2008-XX-XX	Venezuela	2	2_III	0	0	0	0	2008	9	9	9
FJ850120.1	DENV-2/NI/BID-V2673/2001	Henn_2009	NCBI	2001-XX-XX	Nicaragua	2	2_III	0	0	0	0	2001	4	4	4
FJ850121.1	DENV-2/NI/BID-V2674/2001	Henn_2009	NCBI	2001-XX-XX	Nicaragua	2	2_III	0	0	0	0	2001	4	4	4
FJ744704.1	DENV-2/NI/BID-V2361/2001	Henn_2009	NCBI	2001-XX-XX	Nicaragua	2	2_III	0	0	0	0	2001	4	4	4
FJ639698.1	DENV-2/KH/BID-V2021/2002	Henn_2009	NCBI	2002-XX-XX	Cambodia	2	2_III_related	0	0	0	0	2002	10	10	10
FJ639699.1	DENV-2/KH/BID-V2022/2002	Henn_2009	NCBI	2002-XX-XX	Cambodia	2	2_III_related	0	0	0	0	2002	10	10	10
FJ639700.1	DENV-2/KH/BID-V2023/2002	Henn_2009	NCBI	2002-XX-XX	Cambodia	2	2_III_related	0	0	0	0	2002	10	10	10
FJ639701.1	DENV-2/KH/BID-V2024/2002	Henn_2009	NCBI	2002-XX-XX	Cambodia	2	2_III_related	0	0	0	0	2002	10	10	10
FJ639706.1	DENV-2/KH/BID-V2040/2004	Henn_2009	NCBI	2004-XX-XX	Cambodia	2	2_V	0	0	0	0	2004	5	5	5
FJ639707.1	DENV-2/KH/BID-V2041/2004	Henn_2009	NCBI	2004-XX-XX	Cambodia	2	2_V	0	0	0	0	2004	5	5	5
FJ390389.1	New_Guinea_C	Henn_2008	NCBI	1944-XX-XX	Papua-New-Guinea	2	2_IV	0	0	0	0	1944	5	5	5
FM210217.1	DF404	Hang_2008	NCBI	1999-XX-XX	Vietnam	2	2_III_related	0	0	0	0	1999	1	1	1
FM210218.1	DF593	Hang_2008	NCBI	2002-XX-XX	Vietnam	2	2_III_related	0	0	0	0	2002	5	5	5
FM210224.1	MD518	Hang_2008	NCBI	2001-XX-XX	Vietnam	2	2_III_related	0	0	0	0	2001	3	3	3
FM210225.1	MD594	Hang_2008	NCBI	2001-XX-XX	Vietnam	2	2_III_related	0	0	0	0	2001	3	3	3
FM210226.1	MD861	Hang_2008	NCBI	2002-XX-XX	Vietnam	2	2_III_related	0	0	0	0	2002	5	5	5
FM210227.1	MD863	Hang_2008	NCBI	2002-XX-XX	Vietnam	2	2_III_related	0	0	0	0	2002	5	5	5
FM210238.2	MD510	Hang_2008	NCBI	2001-XX-XX	Vietnam	2	2_III_related	0	0	0	0	2001	3	3	3
EU854293.1	DENV-2/CO/BID-V1599/1944	Henn_2008	NCBI	1944-XX-XX	Colombia	2	2_IV	0	0	0	0	1944	1	1	1
FJ024477.1	DENV-2/CO/BID-V1603/2004	Henn_2008	NCBI	2004-XX-XX	Colombia	2	2_III	0	0	0	0	2004	7	6	7
EU056810.1	1349	Vasilakis_2008	NCBI	1983-XX-XX	Burkina-Faso	2	2_II_related	0	0	0	0	1983	1	1	1
EU056811.1	IQT-1950	Vasilakis_2008	NCBI	1995-XX-XX	Peru	2	2_I	0	0	0	0	1995	2	2	2
EU003591.1	IBH11234	Vasilakis_2008	NCBI	1966-08-18	Nigeria	2	2_VI	0	0	0	1	1966	3	1	3
EU726775.1	DENV-2/VE/BID-V1457/1996	Henn_2008	NCBI	1996-XX-XX	Venezuela	2	2_III	0	0	0	0	1996	2	2	2
EU687220.1	DENV-2/VE/BID-V1456/1996	Henn_2008	NCBI	1996-XX-XX	Venezuela	2	2_III	0	0	0	0	1996	2	2	2
EU359009.1	ZH1340	Wei_2008	NCBI	2007-XX-XX	China	2	2_II	0	0	0	0	2007	6	6	6
EU179857.1	DS31-291005	Osman_2007	NCBI	2005-XX-XX	Brunei	2	2_II	0	0	0	0	2005	3	3	3
EU179858.1	DS04-221205	Osman_2007	NCBI	2005-XX-XX	Brunei	2	2_II	0	0	0	0	2005	3	3	3
EU179859.1	DS09-280106	Osman_2007	NCBI	2006-XX-XX	Brunei	2	2_II	0	0	0	0	2006	2	2	2
EF105378.1	PM33974	Vasilakis_2007	NCBI	1981-XX-XX	Guinea	2	2_VI	0	0	0	0	1981	3	3	3
EF105379.1	P8-1407	Vasilakis_2007	NCBI	1970-XX-XX	Malaysia	2	2_VI	0	0	0	0	1970	1	1	1
EF105380.1	Dak_Ar_578	Vasilakis_2007	NCBI	1980-XX-XX	Ivory-Coast	2	2_VI	0	0	0	0	1980	5	3	5
EF105381.1	Dak_Ar_510	Vasilakis_2007	NCBI	1980-XX-XX	Ivory-Coast	2	2_VI	0	0	0	0	1980	5	3	5
EF105382.1	Dak_Ar_2039	Vasilakis_2007	NCBI	1980-XX-XX	Burkina-Faso	2	2_VI	0	0	0	0	1980	2	2	2
EF105383.1	Dak_Ar_A1247	Vasilakis_2007	NCBI	1980-XX-XX	Ivory-Coast	2	2_VI	0	0	0	0	1980	5	3	5
EF105384.1	Dak_HD_10674	Vasilakis_2007	NCBI	1970-XX-XX	Senegal	2	2_VI	0	0	0	0	1970	2	2	2
EF105385.1	Dak_Ar_D20761	Vasilakis_2007	NCBI	1974-XX-XX	Senegal	2	2_VI	0	0	0	0	1974	1	1	1
EF105386.1	Dak_Ar_A2022	Vasilakis_2007	NCBI	1980-XX-XX	Burkina-Faso	2	2_VI	0	0	0	0	1980	2	2	2
EF105387.1	IBH11208	Vasilakis_2007	NCBI	1966-XX-XX	Nigeria	2	2_VI	0	0	0	0	1966	3	2	3
EF105388.1	IBH11664	Vasilakis_2007	NCBI	1966-XX-XX	Nigeria	2	2_VI	0	0	0	0	1966	3	2	3
EF105389.1	Dak_Ar_141069	Vasilakis_2007	NCBI	1999-XX-XX	Senegal	2	2_VI	0	0	0	0	1999	3	3	3
EF105390.1	Dak_Ar_141070	Vasilakis_2007	NCBI	1999-XX-XX	Senegal	2	2_VI	0	0	0	0	1999	3	3	3
EF457904.1	Dak_Ar_D75505	Vasilakis_2007	NCBI	1999-XX-XX	Senegal	2	2_VI	0	0	0	0	1999	3	3	3
DQ448231.2	GWL18_INDI-01	Dash_2007	NCBI	2001-XX-XX	India	2	2_II_related	0	0	0	0	2001	1	1	1
EF051521.1	ZS01/01	Liang_2006	NCBI	2001-XX-XX	China	2	2_II_related	0	0	0	0	2001	3	3	3
DQ181801.1	ThD2_0284_90	Zhang_2006	NCBI	1990-XX-XX	Thailand	2	2_III_related	0	0	0	0	1990	5	4	5
DQ181802.1	ThD2_0026_88	Zhang_2006	NCBI	1988-XX-XX	Thailand	2	2_V	0	0	0	0	1988	4	4	4
DQ181803.1	ThD2_0433_85	Zhang_2006	NCBI	1985-XX-XX	Thailand	2	2_V	0	0	0	0	1985	2	2	2
DQ181804.1	ThD2_0498_84	Zhang_2006	NCBI	1984-XX-XX	Thailand	2	2_V	0	0	0	0	1984	1	1	1
DQ181805.1	ThD2_0168_79	Zhang_2006	NCBI	1979-XX-XX	Thailand	2	2_V	0	0	0	0	1979	1	1	1
DQ181806.1	ThD2_0038_74	Zhang_2006	NCBI	1974-XX-XX	Thailand	2	2_V	0	0	0	0	1974	4	4	4
AY702040.1	I348600	Rodriguez-Roche_2005	NCBI	1986-XX-XX	Colombia	2	2_I	0	0	0	0	1986	2	2	2
AJ487271.1	Bangkok_1974	Juarez Perez_2004	NCBI	1974-XX-XX	Thailand	2	2_V	0	0	0	0	1974	4	4	4
AF489932.1	BR64022	dos Santos_2002	NCBI	1998-XX-XX	Brazil	2	2_III	0	0	0	0	1998	5	5	5
AY037116.1	TSV01	McBride_2001	NCBI	1993-XX-XX	Australia	2	2_II	0	0	0	0	1993	1	1	1
AF359579.1	FJ11/99	Yu_2001	NCBI	1999-XX-XX	China	2	2_II_related	0	0	0	0	1999	3	3	3
AF276619.1	FJ-10	Qin_2000	NCBI	2000-XX-XX	China	2	2_II_related	0	0	0	0	2000	1	1	1
AF204177.1	44	Zhao_1999	NCBI	1989-XX-XX	China	2	2_IV	0	0	0	0	1989	1	1	1
AF204178.1	43	Hu_1999	NCBI	1987-XX-XX	China	2	2_IV	0	0	0	0	1987	1	1	1
AF100465.1	Ven2	Leitmeyer_1999	NCBI	1987-XX-XX	Venezuela	2	2_I	0	0	0	0	1987	3	3	3
AF100466.2	Mara4	Leitmeyer_1999	NCBI	1990-XX-XX	Venezuela	2	2_III	0	0	0	0	1990	9	6	9
AF100467.1	IQT1797	Leitmeyer_1999	NCBI	1995-XX-XX	Peru	2	2_I	0	0	0	0	1995	2	2	2
AF100468.1	IQT2913	Leitmeyer_1999	NCBI	1996-XX-XX	Peru	2	2_I	0	0	0	0	1996	2	2	2
AF100469.1	131	Leitmeyer_1999	NCBI	1992-XX-XX	Mexico	2	2_I	0	0	0	0	1992	2	2	2
AF119661.1	China_04	Yang_1999	NCBI	1985-XX-XX	China	2	2_III_related	0	0	0	0	1985	1	1	1
AF038403.1	New_Guinea_C	Gruenberg_1997	NCBI	1944-XX-XX	Papua-New-Guinea	2	2_IV	0	0	0	0	1944	5	5	5
U87411.1	16681	Kinney_1997	NCBI	1964-XX-XX	Thailand	2	2_V	0	0	0	0	1964	5	5	5
M29095.1	New_Guinea_C	Putnak_1993	NCBI	1944-XX-XX	Papua-New-Guinea	2	2_IV	0	0	0	0	1944	5	5	5
MZ285058.1	dev1	Devaraj_2021	NCBI	2019-05-25	India	2	2_V	0	0	0	1	2019	8	5	8
MH450310.1	DENVEN-CC0007	Lizarazo_2018	NCBI	2010-08-31	Venezuela	2	2_III	0	0	0	1	2010	6	5	6
KY977454.1	PA250330	Diaz_2017	NCBI	2011-XX-XX	Panama	2	2_III	0	0	0	0	2011	1	1	1
JF260983.1	EEB-17	Franco_2011	NCBI	2009-XX-XX	Guinea-Bissau	2	2_VI	0	0	0	0	2009	1	1	1
MZ857208.1	KAJP9_DENV2_Kenya_Eastern.Africa_2013	Alfsnes_2021	NCBI	2013-XX-XX	Kenya	2	2_II	0	0	0	0	2013	8	8	8
MZ857209.1	KAJP10_DENV2_Kenya_Eastern.Africa_2013	Alfsnes_2021	NCBI	2013-XX-XX	Kenya	2	2_II_related	0	0	0	0	2013	8	8	8
MZ857210.1	KAJP11_DENV2_Tanzania_Eastern.Africa_2014	Alfsnes_2021	NCBI	2014-XX-XX	Tanzania	2	2_II	0	0	0	0	2014	5	5	5
MZ857211.1	KAJP12_DENV2_Mocambique_Eastern.Africa_2014	Alfsnes_2021	NCBI	2014-XX-XX	Mozambique	2	2_II	0	0	0	0	2014	1	1	1
MZ857212.1	KAJP13_DENV2_Tanzania_Eastern.Africa_2014	Alfsnes_2021	NCBI	2014-XX-XX	Tanzania	2	2_II	0	0	0	0	2014	5	5	5
MZ857213.1	KAJP14_DENV2_Tanzania_Eastern.Africa_2014-06	Alfsnes_2021	NCBI	2014-06-XX	Tanzania	2	2_II	0	0	0	0	2014	5	5	5
MZ857214.1	KAJP15_DENV2_Tanzania_Eastern.Africa_2014	Alfsnes_2021	NCBI	2014-XX-XX	Tanzania	2	2_II	0	0	0	0	2014	5	5	5
MZ857215.1	KAJP16_DENV2_Somalia_Eastern.Africa_2015	Alfsnes_2021	NCBI	2015-XX-XX	Somalia	2	2_II	0	0	0	0	2015	1	1	1
MZ857218.1	KAJP21_DENV2_Eritrea_Eastern.Africa_2017	Alfsnes_2021	NCBI	2017-XX-XX	Eritrea	2	2_II_related	0	0	0	0	2017	1	1	1
MZ857219.1	KAJP22_DENV2_Somalia_Eastern.Africa_1996	Alfsnes_2021	NCBI	1996-XX-XX	Somalia	2	2_II_related	0	0	0	0	1996	1	1	1
MZ857221.1	KAJP24_DENV2_Uganda_Eastern.Africa_2017	Alfsnes_2021	NCBI	2017-XX-XX	Uganda	2	2_II_related	0	0	0	0	2017	1	1	1
MZ857222.1	KAJP25_DENV2_Djibouti_Eastern.Africa_2007	Alfsnes_2021	NCBI	2007-XX-XX	Djibouti	2	2_II_related	0	0	0	0	2007	1	1	1
OL469512.1	SH291122	Dieng_2021	NCBI	2017-04-30	Ivory-Coast	2	2_II_related	0	0	0	1	2017	3	3	3
OL469513.1	SH291129	Dieng_2021	NCBI	2017-05-04	Ivory-Coast	2	2_II_related	0	0	0	1	2017	3	3	3
LC666718.1	F227/LEKMA/GH/2017	Hayashi_2021	NCBI	2017-XX-XX	Ghana	2	2_II_related	0	0	0	0	2017	2	2	2
LC666719.1	F299/LEKMA/GH/2017 RNA	Hayashi_2021	NCBI	2017-XX-XX	Ghana	2	2_II_related	0	0	0	0	2017	2	2	2
AP001	P_7-863	Ott_2021	Yale	1969-02-11	Malaysia	2	2_II_related	0	0	0	1	1969	4	1	4
AP002	P_8-377	Ott_2021	Yale	1969-XX-XX	Malaysia	2	2_II_related	0	0	0	0	1969	4	3	4
AP003	1349	Ott_2021	Yale	1982-XX-XX	Burkina-Faso	2	2_II_related	0	0	0	0	1982	2	2	2
AP004	DAKAR_A6894	Ott_2021	Yale	1986-01-01	Burkina-Faso	2	2_II_related	0	0	0	1	1986	3	2	3
AP005	DAKAR_A578	Ott_2021	Yale	1980-05-20	Ivory-Coast	2	2_VI	0	0	0	1	1980	5	2	5
AP006	P_8-1407	Ott_2021	Yale	1968-06-09	Malaysia	2	2_VI	0	0	0	1	1968	2	2	2
AP007	PM_33974	Ott_2021	Yale	1981-11-XX	Guinea	2	2_VI	0	0	0	0	1981	3	3	3
DH023r	86-5889	Ott_2021	Yale	1986-XX-XX	Indonesia	2	2_II_related	0	0	0	0	1986	3	3	3
DH051	BRA_40247	Ott_2021	Yale	1990-XX-XX	Brazil	2	2_III	0	0	0	0	1990	10	10	10
DH052	BRA_39056	Ott_2021	Yale	1990-XX-XX	Brazil	2	2_III	0	0	0	0	1990	10	10	10
DH053	BRA_38998	Ott_2021	Yale	1990-XX-XX	Brazil	2	2_III	0	0	0	0	1990	10	10	10
DH054	BRA_41464	Ott_2021	Yale	1990-XX-XX	Brazil	2	2_III	0	0	0	0	1990	10	10	10
DH055	BRA_41464	Ott_2021	Yale	1990-XX-XX	Brazil	2	2_III	0	0	0	0	1990	10	10	10
DH056	BRA_41576	Ott_2021	Yale	1990-XX-XX	Brazil	2	2_III	0	0	0	0	1990	10	10	10
DH057r	BRA_39064	Ott_2021	Yale	1990-XX-XX	Brazil	2	2_III	0	0	0	0	1990	10	10	10
DH059	INS_362410	Ott_2021	Yale	1993-XX-XX	Colombia	2	2_III	0	0	0	0	1993	1	1	1
DH060	64412	Ott_2021	Yale	1963-XX-XX	India	2	2_I_related	0	0	0	0	1963	3	3	3
DH061	742295	Ott_2021	Yale	1974-XX-XX	India	2	2_II_related	0	0	0	0	1974	2	2	2
DH062	P_23085	Ott_2021	Yale	1959-XX-XX	India	2	2_I_related	0	0	0	0	1959	1	1	1
DH063	1988_India/TVP-2179	Ott_2021	Yale	1988-XX-XX	India	2	2_II_related	0	0	0	0	1988	1	1	1
DH064	673325/M-91215	Ott_2021	Yale	1967-XX-XX	India	2	2_I_related	0	0	0	0	1967	1	1	1
DH068	JKT_23584	Ott_2021	Yale	1983-XX-XX	Indonesia	2	2_II_related	0	0	0	0	1983	1	1	1
DH069	JKT_24-021	Ott_2021	Yale	1984-XX-XX	Indonesia	2	2_II_related	0	0	0	0	1984	6	6	6
DH071	JKT_88-532	Ott_2021	Yale	1988-XX-XX	Indonesia	2	2_II_related	0	0	0	0	1988	3	3	3
DH072	P_7-863	Ott_2021	Yale	1969-XX-XX	Malaysia	2	2_II_related	0	0	0	0	1969	4	3	4
DH077	PhH_023/88	Ott_2021	Yale	1988-XX-XX	Philippines	2	2_IV	0	0	0	0	1988	3	2	3
DH079	MOH-2	Ott_2021	Yale	1994-XX-XX	Saudi-Arabia	2	2_II_related	0	0	0	0	1994	2	1	2
DH081r	777	Ott_2021	Yale	1994-11-12	Saudi-Arabia	2	2_II_related	0	0	0	1	1994	2	1	2
DH083r	DakHD_765196	Ott_2021	Yale	1980-XX-XX	Senegal	2	2_IV	0	0	0	0	1980	1	1	1
DH085	S_274	Ott_2021	Yale	1993-XX-XX	Somalia	2	2_II_related	0	0	0	0	1993	3	3	3
DH085r	S_274	Ott_2021	Yale	1993-XX-XX	Somalia	2	2_II_related	0	0	0	0	1993	3	3	3
DH087	766635	Ott_2021	Yale	1987-XX-XX	Taiwan	2	2_IV	0	0	0	0	1987	6	6	6
DH091	VEN_96771	Ott_2021	Yale	1990-XX-XX	Venezuela	2	2_III	0	0	0	0	1990	9	6	9
DH092	VEN_95567	Ott_2021	Yale	1990-09-26	Venezuela	2	2_III	0	0	0	1	1990	9	3	9
DH092r	VEN_95567	Ott_2021	Yale	1990-09-26	Venezuela	2	2_III	0	0	0	1	1990	9	3	9
DH098	Ven_3	Ott_2021	Yale	1990-11-23	Venezuela	2	2_III	0	0	0	1	1990	9	3	9
DH099	TVP-1974	Ott_2021	Yale	1987-XX-XX	Venezuela	2	2_I	0	0	0	0	1987	3	3	3
DH100	INH_101091	Ott_2021	Yale	1991-07-XX	Venezuela	2	2_III	0	0	0	0	1991	6	6	6
DH101	VN_57_S	Ott_2021	Yale	1987-XX-XX	Vietnam	2	2_III	0	0	0	0	1987	1	1	1
DH128	JQ_10-90	Ott_2021	Yale	1990-XX-XX	Venezuela	2	2_II_related	0	0	0	0	1990	9	6	9
ON510268.1	FCC00973_BOL-COL_2021	Espejo_2022	NCBI	2021-04-09	Colombia	2	2_III	0	0	0	1	2021	6	6	6
ON510269.1	FCC00974_BOL-COL_2021	Espejo_2022	NCBI	2021-04-09	Colombia	2	2_III	0	0	0	1	2021	6	6	6
ON510270.1	FCC00999_BOL-COL_2021	Espejo_2022	NCBI	2021-05-10	Colombia	2	2_III	0	0	0	1	2021	6	6	6
ON398847.1	PUO-218	Marano_2022	NCBI	1980-XX-XX	Thailand	2	2_V	0	0	0	0	1980	6	6	6
ON123649.1	D22006	Maurya_2022	NCBI	2020-09-23	India	2	2_II_related	0	0	0	1	2020	4	4	4
ON123651.1	D23024	Maurya_2022	NCBI	2020-10-22	India	2	2_II_related	0	0	0	1	2020	4	4	4
ON123652.1	D25004	Maurya_2022	NCBI	2020-02-28	India	2	2_II_related	0	0	0	1	2020	4	4	4
OK469345.1	55765_DENV_2	Stica_2022	NCBI	1985-XX-XX	Myanmar	2	2_V	0	0	0	0	1985	1	1	1
OK469347.1	Dengue_2_239127_Palau_1988	Stica_2022	NCBI	1988-XX-XX	Palau	2	2_IV	0	0	0	0	1988	1	1	1
OK469348.1	Dengue_2_S-40921_Burma_1976	Stica_2022	NCBI	1976-XX-XX	Myanmar	2	2_V	0	0	0	0	1976	4	4	4
OK469349.1	Dengue_2_S-5279_Samoa1972	Stica_2022	NCBI	1972-XX-XX	Samoa	2	2_I	0	0	0	0	1972	1	1	1
OK469350.1	DEN 3 D90-1002 3/00	Stica_2022	NCBI	1990-XX-XX	Thailand	2	2_V	0	0	0	0	1990	5	4	5
OK469351.1	22942_WMH_1995_DENV_2	Stica_2022	NCBI	1995-XX-XX	Myanmar	2	2_V	0	0	0	0	1995	1	1	1
OK469352.1	8546/93 DEN2	Stica_2022	NCBI	1993-XX-XX	Singapore	2	2_II_related	0	0	0	0	1993	2	2	2
OM791800.1	PE_DB274_2019	Santiago_2022	NCBI	2019-09-26	Peru	2	2_II	0	0	0	1	2019	2	2	2
OM791801.1	PE_DB275_2019	Santiago_2022	NCBI	2019-09-28	Peru	2	2_II	0	0	0	1	2019	2	2	2
OM791802.1	PE_DB276_2018	Santiago_2022	NCBI	2018-12-31	Peru	2	2_III	0	0	0	1	2018	1	1	1
OM505021.1	362	Wong-Arambula_2022	NCBI	2021-06-30	Mexico	2	2_III	0	0	0	1	2021	5	5	5
OM505022.1	594	Wong-Arambula_2022	NCBI	2021-09-21	Mexico	2	2_III	0	0	0	1	2021	5	5	5
OM317565.1	DSG2020_345	Key_2022	NCBI	2020-06-24	Cameroon	2	2_II_related	0	0	0	1	2020	2	2	2
OM317566.1	DSG2020_061	Key_2022	NCBI	2020-08-02	Cameroon	2	2_II_related	0	0	0	1	2020	2	2	2
OK605757.1	DENV2-1_DAK_HD_76395	Tamura_2022	NCBI	1990-XX-XX	Senegal	2	2_VI	0	0	0	0	1990	1	1	1
OK605758.1	DENV2-2_INS_378816	Tamura_2022	NCBI	1998-XX-XX	Colombia	2	2_III	0	0	0	0	1998	6	6	6
OK605760.1	DENV2-4_PH_H023-88	Tamura_2022	NCBI	1988-XX-XX	Philippines	2	2_IV	0	0	0	0	1988	3	2	3
DH134	DAKAR A6894	Ott_2022	Yale	1986-01-01	Burkina-Faso	2	2_II_related	0	0	0	1	1986	3	2	3
DH135	DAKAR A578	Ott_2022	Yale	1980-05-20	Ivory-Coast	2	2_VI	0	0	0	1	1980	5	2	5
DH136	P 8-1407	Ott_2022	Yale	1968-06-09	Malaysia	2	2_VI	0	0	0	1	1968	2	2	2
DH137	PM 33974	Ott_2022	Yale	1981-11-XX	Guinea	2	2_VI	0	0	0	0	1981	3	3	3
DH151	DKC 9-36-1 (D41)	Ott_2022	Yale	2009-XX-XX	Malaysia	2	2_II	0	0	0	0	2009	2	2	2
DH152	DKD 811	Ott_2022	Yale	2009-XX-XX	Malaysia	2	2_VI	0	0	0	0	2009	2	2	2
DH154	KH09-KSP (D2T0601085-KH09-KSP)	Ott_2022	Yale	2009-XX-XX	Cambodia	2	2_V	0	0	0	0	2009	2	2	2
DH158	UIS 984	Ott_2022	Yale	2006-12-18	Colombia	2	2_III	0	0	0	1	2006	6	1	6
DH159	SL 6-28-04	Ott_2022	Yale	2004-06-28	Sri-Lanka	2	2_II_related	0	0	0	1	2004	4	3	4
DH161	11949	Ott_2022	Yale	2001-XX-XX	Mexico	2	2_III	0	0	0	0	2001	1	1	1
DH067_AMPL	84-1706	Ott_2022	Yale	1984-XX-XX	Indonesia	2	2_II_related	0	0	0	0	1984	6	6	6
DH070_AMPL	84-1861	Ott_2022	Yale	1984-XX-XX	Indonesia	2	2_unassigned	0	0	0	0	1984	6	6	6
DH073_AMPL	LN_873998	Ott_2022	Yale	1989-XX-XX	Malaysia	2	2_II_related	0	0	0	0	1989	3	3	3
DH074_AMPL	PRS_228728	Ott_2022	Yale	1976-XX-XX	Myanmar	2	2_V	0	0	0	0	1976	4	4	4
DH075_AMPL	Ar_495363	Ott_2022	Yale	1990-01-24	Peru	2	2_IV	0	0	0	1	1990	1	1	1
DH133_AMPL	1349	Ott_2022	Yale	1982-XX-XX	Burkina-Faso	2	2_II_related	0	0	0	0	1982	2	2	2
OQ102945.1	GS2459	De_Silva_2023	NCBI	2021-11-19	Sri-Lanka	2	2_II	0	0	0	1	2021	4	4	4
OQ102946.1	GS2465	De_Silva_2023	NCBI	2021-12-01	Sri-Lanka	2	2_II	0	0	0	1	2021	4	4	4
OQ102949.1	GS2508	De_Silva_2023	NCBI	2022-02-15	Sri-Lanka	2	2_II	0	0	0	1	2022	5	5	5
OQ102952.1	GS2537	De_Silva_2023	NCBI	2022-05-09	Sri-Lanka	2	2_II	0	0	0	1	2022	5	5	5
OQ028216.1	56DX-114-401	Tran_2022	NCBI	2022-05-25	Vietnam	2	2_II	0	0	0	1	2022	2	2	2
OQ028219.1	28EI-003-099	Tran_2022	NCBI	2020-01-15	Vietnam	2	2_V	0	0	0	1	2020	4	4	4
OQ028225.1	28EI-003-118	Tran_2022	NCBI	2020-09-23	Vietnam	2	2_II	0	0	0	1	2020	4	4	4
OQ028230.1	44DX3-359	Tran_2022	NCBI	2020-09-07	Vietnam	2	2_II	0	0	0	1	2020	4	4	4
OQ028232.1	44DX3-329	Tran_2022	NCBI	2020-03-02	Vietnam	2	2_II	0	0	0	1	2020	4	4	4
OP984834.1	22GZ11862_VNM	Ponce_2022	NCBI	2022-11-20	Vietnam	2	2_II	0	0	0	1	2022	2	2	2
OP921000.1	NC_Sample-1_56_D2	Doddamane_2022	NCBI	2022-07-29	India	2	2_II_related	0	0	0	1	2022	5	5	5
